event_id,asset_id,title,event_type_id,start_date,end_date,event_status,description,performed_by,created_at,cost
4049a2a8-41a5-46ed-b2dd-a09cae,SYS-4A549A15-F-80829-A-606BA,SPH-2A89FF Alteration,4,2025-03-07 00:00:00,2025-03-08 00:00:00,completed,Alteration for SPH-2A89FF,Contractor,2025-04-16 12:49:40,548.72
272281f9-0f6c-41bc-99b9-7d3add,SYS-4A549A15-F-80829-A-606BA,SPH-2A89FF Maintenance,1,2025-05-06 00:00:00,2025-05-09 00:00:00,in_progress,Maintenance for SPH-2A89FF,Contractor,2025-04-16 12:49:40,
a9ee5237-0fc4-4e73-83b6-dadb8c,SYS-4A549A15-F-80829-A-230DD,SPH-D25995 Commissioning,1,2022-11-09 00:00:00,2022-11-10 00:00:00,completed,Initial commissioning and calibration of SPH-D25995,Contractor,2025-04-16 12:49:40,3438.73
17b925a7-63f6-4649-8ca1-7b5d7b,SYS-4A549A15-F-80829-A-230DD,SPH-D25995 Inspection,2,2023-02-07 00:00:00,2023-02-09 00:00:00,scheduled,Inspection for SPH-D25995,Vendor,2025-04-16 12:49:40,
d886e232-9239-4289-a9dc-090a5b,SYS-4A549A15-F-80829-A-230DD,SPH-D25995 Inspection,2,2023-08-06 00:00:00,2023-08-08 00:00:00,in_progress,Inspection for SPH-D25995,Internal Team,2025-04-16 12:49:40,
772909d7-3cd3-4d03-ad4f-935906,SYS-4A549A15-F-80829-A-230DD,SPH-D25995 Maintenance,1,2024-02-02 00:00:00,2024-02-05 00:00:00,in_progress,Maintenance for SPH-D25995,Internal Team,2025-04-16 12:49:40,
c20e8206-8840-40ee-9d29-ad554c,SYS-4A549A15-F-80829-A-230DD,SPH-D25995 Alteration,4,2024-04-02 00:00:00,2024-04-05 00:00:00,in_progress,Alteration for SPH-D25995,Vendor,2025-04-16 12:49:40,
d8699bb1-38e3-4339-a7b7-7fcc12,SYS-4A549A15-F-80829-A-230DD,SPH-D25995 Repair,3,2024-06-01 00:00:00,2024-06-02 00:00:00,completed,Repair for SPH-D25995,Internal Team,2025-04-16 12:49:40,991.61
cfef4674-16d1-47db-94b4-a77f27,SYS-4A549A15-F-80829-A-230DD,SPH-D25995 Maintenance,1,2024-11-28 00:00:00,2024-11-29 00:00:00,completed,Maintenance for SPH-D25995,Internal Team,2025-04-16 12:49:40,1472.87
d413252a-c668-4245-9d78-790fd8,SYS-4A549A15-F-80829-A-230DD,SPH-D25995 Repair,3,2025-11-28 00:00:00,2025-11-29 00:00:00,in_progress,Repair for SPH-D25995,Internal Team,2025-04-16 12:49:40,
607161df-4496-4637-bf8d-0ec94c,SYS-4A549A15-F-80829-A-E28E8,SPH-B2AE38 Commissioning,1,2022-12-21 00:00:00,2022-12-22 00:00:00,completed,Initial commissioning and calibration of SPH-B2AE38,Vendor,2025-04-16 12:49:40,4347.11
13b20590-a608-48c0-8b51-21083f,SYS-4A549A15-F-80829-A-E28E8,SPH-B2AE38 Maintenance,1,2023-01-20 00:00:00,2023-01-23 00:00:00,in_progress,Maintenance for SPH-B2AE38,Contractor,2025-04-16 12:49:40,
94b13d89-16f6-4cd3-8ad7-38a36f,SYS-4A549A15-F-80829-A-E28E8,SPH-B2AE38 Maintenance,1,2023-04-20 00:00:00,2023-04-23 00:00:00,in_progress,Maintenance for SPH-B2AE38,Internal Team,2025-04-16 12:49:40,
055cb513-c00c-4920-8001-a4eb5f,SYS-4A549A15-F-80829-A-E28E8,SPH-B2AE38 Inspection,2,2023-06-19 00:00:00,2023-06-21 00:00:00,in_progress,Inspection for SPH-B2AE38,Contractor,2025-04-16 12:49:40,
5a2d4396-130e-49ff-84ed-eccef0,SYS-4A549A15-F-80829-A-E28E8,SPH-B2AE38 Maintenance,1,2023-09-17 00:00:00,2023-09-18 00:00:00,completed,Maintenance for SPH-B2AE38,Internal Team,2025-04-16 12:49:40,4652.86
1d90ea93-72c0-4b66-8f47-a3b20d,SYS-4A549A15-F-80829-A-E28E8,SPH-B2AE38 Alteration,4,2023-10-17 00:00:00,2023-10-20 00:00:00,scheduled,Alteration for SPH-B2AE38,Contractor,2025-04-16 12:49:40,
53699b60-e427-4e2c-bf4f-4fccd2,SYS-4A549A15-F-80829-A-E28E8,SPH-B2AE38 Inspection,2,2023-12-16 00:00:00,2023-12-18 00:00:00,completed,Inspection for SPH-B2AE38,Internal Team,2025-04-16 12:49:40,1392.76
3275246d-66cf-4335-beba-24d26b,SYS-4A549A15-F-80829-A-E28E8,SPH-B2AE38 Inspection,2,2024-12-15 00:00:00,2024-12-17 00:00:00,completed,Inspection for SPH-B2AE38,Vendor,2025-04-16 12:49:40,4961.75
9c223458-213d-48f4-9355-0b691b,SYS-4A549A15-F-80829-A-E28E8,SPH-B2AE38 Maintenance,1,2025-06-13 00:00:00,2025-06-15 00:00:00,completed,Maintenance for SPH-B2AE38,Internal Team,2025-04-16 12:49:40,3667.35
a29e3b1e-1fab-495d-9c2a-7aa75c,SYS-4A549A15-F-80829-A-3C5BB,SPH-F0380F Commissioning,1,2023-05-16 00:00:00,2023-05-17 00:00:00,completed,Initial commissioning and calibration of SPH-F0380F,Internal Team,2025-04-16 12:49:40,2123.64
d4d97654-05f3-41e9-a826-0546e4,SYS-4A549A15-F-80829-A-3C5BB,SPH-F0380F Alteration,4,2023-06-15 00:00:00,2023-06-17 00:00:00,completed,Alteration for SPH-F0380F,Vendor,2025-04-16 12:49:40,3353.03
718aea2e-58fb-4006-933e-b66653,SYS-4A549A15-F-80829-A-3C5BB,SPH-F0380F Inspection,2,2023-09-13 00:00:00,2023-09-15 00:00:00,completed,Inspection for SPH-F0380F,Internal Team,2025-04-16 12:49:40,2837.03
2e5be5e7-1dae-46b1-ad7b-d5bcbc,SYS-4A549A15-F-80829-A-3C5BB,SPH-F0380F Alteration,4,2024-03-11 00:00:00,2024-03-12 00:00:00,scheduled,Alteration for SPH-F0380F,Vendor,2025-04-16 12:49:40,
6576e248-e302-458e-a9f0-13ba00,SYS-4A549A15-F-80829-A-3C5BB,SPH-F0380F Repair,3,2025-03-11 00:00:00,2025-03-14 00:00:00,completed,Repair for SPH-F0380F,Internal Team,2025-04-16 12:49:40,2244.92
b28ca5e3-2ca7-4f70-976b-60d1b5,SYS-4A549A15-F-80829-A-3C5BB,SPH-F0380F Repair,3,2025-09-07 00:00:00,2025-09-09 00:00:00,in_progress,Repair for SPH-F0380F,Internal Team,2025-04-16 12:49:40,
8ab4a11c-0f4c-40db-a36b-545f54,SYS-4A549A15-F-80829-A-2ED76,SPH-5F09BE Commissioning,1,2021-08-24 00:00:00,2021-08-25 00:00:00,completed,Initial commissioning and calibration of SPH-5F09BE,Internal Team,2025-04-16 12:49:40,2029.51
9e63d251-fbc6-43ce-9c01-b81eb2,SYS-4A549A15-F-80829-A-2ED76,SPH-5F09BE Maintenance,1,2022-08-24 00:00:00,2022-08-26 00:00:00,scheduled,Maintenance for SPH-5F09BE,Vendor,2025-04-16 12:49:40,
e6f768bd-c473-491a-be44-51e228,SYS-4A549A15-F-80829-A-2ED76,SPH-5F09BE Maintenance,1,2022-10-23 00:00:00,2022-10-25 00:00:00,completed,Maintenance for SPH-5F09BE,Vendor,2025-04-16 12:49:40,4630.53
95b91cc6-cf0c-4b39-a7f8-922ccf,SYS-4A549A15-F-80829-A-2ED76,SPH-5F09BE Alteration,4,2023-10-23 00:00:00,2023-10-24 00:00:00,in_progress,Alteration for SPH-5F09BE,Vendor,2025-04-16 12:49:40,
0f050217-b1d2-4420-840d-30c46e,SYS-4A549A15-F-80829-A-2ED76,SPH-5F09BE Repair,3,2024-10-22 00:00:00,2024-10-25 00:00:00,completed,Repair for SPH-5F09BE,Internal Team,2025-04-16 12:49:40,1406.6
b0600296-1d1d-44f8-90c2-af9802,SYS-4A549A15-F-80829-A-2ED76,SPH-5F09BE Alteration,4,2025-04-20 00:00:00,2025-04-22 00:00:00,completed,Alteration for SPH-5F09BE,Vendor,2025-04-16 12:49:40,969.16
dd1feb04-ec67-40ac-8605-e12600,SYS-4A549A15-F-80829-A-2A7C6,PRO-999F8D Commissioning,1,2023-02-27 00:00:00,2023-02-28 00:00:00,completed,Initial commissioning and calibration of PRO-999F8D,Vendor,2025-04-16 12:49:40,3050.1
c4a67cfc-5145-4925-a245-5f81d2,SYS-4A549A15-F-80829-A-2A7C6,PRO-999F8D Inspection,2,2024-02-27 00:00:00,2024-02-28 00:00:00,scheduled,Inspection for PRO-999F8D,Contractor,2025-04-16 12:49:40,
2bb6228b-6035-4904-94a9-6836be,SYS-4A549A15-F-80829-A-2A7C6,PRO-999F8D Repair,3,2024-08-25 00:00:00,2024-08-26 00:00:00,in_progress,Repair for PRO-999F8D,Contractor,2025-04-16 12:49:40,
a83c0afd-049d-42ff-835b-0fa7ff,SYS-4A549A15-F-80829-A-2A7C6,PRO-999F8D Inspection,2,2024-10-24 00:00:00,2024-10-27 00:00:00,scheduled,Inspection for PRO-999F8D,Contractor,2025-04-16 12:49:40,
d324ec65-d5aa-4e65-8e77-d1585b,SYS-4A549A15-F-80829-A-2A7C6,PRO-999F8D Repair,3,2025-04-22 00:00:00,2025-04-23 00:00:00,scheduled,Repair for PRO-999F8D,Contractor,2025-04-16 12:49:40,
755417ea-e1e6-44af-8879-b92259,SYS-4A549A15-F-80829-A-20A2F,PRO-E78ED4 Commissioning,1,2023-05-13 00:00:00,2023-05-14 00:00:00,completed,Initial commissioning and calibration of PRO-E78ED4,Contractor,2025-04-16 12:49:40,1432.36
8fabccd7-a5be-4ba9-bb4d-5f5882,SYS-4A549A15-F-80829-A-20A2F,PRO-E78ED4 Repair,3,2023-07-12 00:00:00,2023-07-13 00:00:00,in_progress,Repair for PRO-E78ED4,Vendor,2025-04-16 12:49:40,
4ca5dab5-1066-492a-8389-7a23d2,SYS-4A549A15-F-80829-A-20A2F,PRO-E78ED4 Inspection,2,2023-09-10 00:00:00,2023-09-12 00:00:00,scheduled,Inspection for PRO-E78ED4,Internal Team,2025-04-16 12:49:40,
3a782498-2bc5-4d22-b17d-d993ad,SYS-4A549A15-F-80829-A-20A2F,PRO-E78ED4 Inspection,2,2023-10-10 00:00:00,2023-10-11 00:00:00,completed,Inspection for PRO-E78ED4,Vendor,2025-04-16 12:49:40,4236.4
4f7545df-fbdc-4baa-8bad-a7c5fb,SYS-4A549A15-F-80829-A-20A2F,PRO-E78ED4 Alteration,4,2024-01-08 00:00:00,2024-01-11 00:00:00,scheduled,Alteration for PRO-E78ED4,Contractor,2025-04-16 12:49:40,
91c49781-c382-4182-a75e-3a8a1e,SYS-4A549A15-F-80829-A-20A2F,PRO-E78ED4 Inspection,2,2024-02-07 00:00:00,2024-02-09 00:00:00,completed,Inspection for PRO-E78ED4,Vendor,2025-04-16 12:49:40,3844.66
512429d0-455d-4683-b8b5-d63588,SYS-4A549A15-F-80829-A-20A2F,PRO-E78ED4 Inspection,2,2024-05-07 00:00:00,2024-05-09 00:00:00,completed,Inspection for PRO-E78ED4,Internal Team,2025-04-16 12:49:40,2689.8
05252197-08a1-4b94-9239-736f56,SYS-4A549A15-F-80829-A-20A2F,PRO-E78ED4 Maintenance,1,2024-07-06 00:00:00,2024-07-07 00:00:00,completed,Maintenance for PRO-E78ED4,Vendor,2025-04-16 12:49:40,1823.46
d8f1f288-93da-44eb-994c-6690d4,SYS-4A549A15-F-80829-A-20A2F,PRO-E78ED4 Maintenance,1,2024-08-05 00:00:00,2024-08-07 00:00:00,completed,Maintenance for PRO-E78ED4,Contractor,2025-04-16 12:49:40,3558.55
3bb58bff-ff0f-4891-bfa5-25f477,SYS-4A549A15-F-80829-A-20A2F,PRO-E78ED4 Maintenance,1,2025-02-01 00:00:00,2025-02-03 00:00:00,completed,Maintenance for PRO-E78ED4,Contractor,2025-04-16 12:49:40,3756.97
1b227cc1-49e1-489b-ba8a-b73022,SYS-4A549A15-F-80829-A-BE450,PRO-520B18 Commissioning,1,2021-12-12 00:00:00,2021-12-13 00:00:00,completed,Initial commissioning and calibration of PRO-520B18,Internal Team,2025-04-16 12:49:40,615.74
7055a890-3055-4bc7-80c5-3e3b6e,SYS-4A549A15-F-80829-A-BE450,PRO-520B18 Inspection,2,2022-02-10 00:00:00,2022-02-12 00:00:00,scheduled,Inspection for PRO-520B18,Contractor,2025-04-16 12:49:40,
51b7c2de-251f-4877-8ca7-0d691b,SYS-4A549A15-F-80829-A-BE450,PRO-520B18 Inspection,2,2022-05-11 00:00:00,2022-05-12 00:00:00,completed,Inspection for PRO-520B18,Vendor,2025-04-16 12:49:40,2689.98
41dd0852-2428-4f5c-b30d-f5e5ec,SYS-4A549A15-F-80829-A-BE450,PRO-520B18 Alteration,4,2022-07-10 00:00:00,2022-07-13 00:00:00,scheduled,Alteration for PRO-520B18,Vendor,2025-04-16 12:49:40,
e2344d77-6438-4def-9b40-f8327a,SYS-4A549A15-F-80829-A-BE450,PRO-520B18 Inspection,2,2023-07-10 00:00:00,2023-07-11 00:00:00,scheduled,Inspection for PRO-520B18,Vendor,2025-04-16 12:49:40,
ddbbadfb-ab48-4897-b167-a8f6da,SYS-4A549A15-F-80829-A-BE450,PRO-520B18 Repair,3,2024-07-09 00:00:00,2024-07-11 00:00:00,in_progress,Repair for PRO-520B18,Contractor,2025-04-16 12:49:40,
afea3f24-f105-4089-afbf-8ea82f,SYS-4A549A15-F-80829-A-BE450,PRO-520B18 Alteration,4,2025-07-09 00:00:00,2025-07-12 00:00:00,in_progress,Alteration for PRO-520B18,Contractor,2025-04-16 12:49:40,
c8fdc0c5-df49-476d-880c-3ffeff,SYS-4A549A15-F-80829-A-027DC,PRO-767C5A Commissioning,1,2024-04-18 00:00:00,2024-04-19 00:00:00,completed,Initial commissioning and calibration of PRO-767C5A,Contractor,2025-04-16 12:49:40,3053.07
a38ffa15-d38b-4a5d-96bc-c28d50,SYS-4A549A15-F-80829-A-027DC,PRO-767C5A Repair,3,2024-07-17 00:00:00,2024-07-19 00:00:00,in_progress,Repair for PRO-767C5A,Contractor,2025-04-16 12:49:40,
c3ac1bd6-ecc8-452c-acf9-b8b752,SYS-4A549A15-F-80829-A-027DC,PRO-767C5A Inspection,2,2025-07-17 00:00:00,2025-07-19 00:00:00,completed,Inspection for PRO-767C5A,Internal Team,2025-04-16 12:49:40,2756.18
c853b7a1-2ba0-4638-b3dc-2ce47d,SYS-4A549A15-F-80829-A-1EE86,PRO-ECF17E Commissioning,1,2023-01-03 00:00:00,2023-01-04 00:00:00,completed,Initial commissioning and calibration of PRO-ECF17E,Internal Team,2025-04-16 12:49:40,4395.57
b4a53c2d-5ede-4a0b-9810-d957c8,SYS-4A549A15-F-80829-A-1EE86,PRO-ECF17E Repair,3,2023-03-04 00:00:00,2023-03-05 00:00:00,scheduled,Repair for PRO-ECF17E,Vendor,2025-04-16 12:49:40,
265ca719-4b18-425d-bb0b-2f9f67,SYS-4A549A15-F-80829-A-1EE86,PRO-ECF17E Alteration,4,2024-03-03 00:00:00,2024-03-06 00:00:00,in_progress,Alteration for PRO-ECF17E,Internal Team,2025-04-16 12:49:40,
de0d73d0-22b1-4196-a8e7-ed2e1c,SYS-4A549A15-F-80829-A-1EE86,PRO-ECF17E Alteration,4,2024-06-01 00:00:00,2024-06-03 00:00:00,in_progress,Alteration for PRO-ECF17E,Vendor,2025-04-16 12:49:40,
546f12d8-fc66-4eca-ba1a-0f331b,SYS-4A549A15-F-80829-A-1EE86,PRO-ECF17E Repair,3,2024-07-01 00:00:00,2024-07-04 00:00:00,scheduled,Repair for PRO-ECF17E,Vendor,2025-04-16 12:49:40,
f7010945-b8e9-4636-919a-f8d393,SYS-4A549A15-F-80829-A-1EE86,PRO-ECF17E Inspection,2,2024-12-28 00:00:00,2024-12-29 00:00:00,scheduled,Inspection for PRO-ECF17E,Internal Team,2025-04-16 12:49:40,
650dc977-02c8-47bf-8430-dc4352,SYS-4A549A15-F-80829-A-1EE86,PRO-ECF17E Alteration,4,2025-01-27 00:00:00,2025-01-29 00:00:00,scheduled,Alteration for PRO-ECF17E,Internal Team,2025-04-16 12:49:40,
5d10d719-d63c-4a2a-978e-d66d0a,SYS-4A549A15-F-80829-A-1EE86,PRO-ECF17E Repair,3,2026-01-27 00:00:00,2026-01-30 00:00:00,in_progress,Repair for PRO-ECF17E,Vendor,2025-04-16 12:49:40,
60ecc355-b863-4d2d-a4b7-121fd8,SYS-4A549A15-F-80829-A-03729,PRO-878460 Commissioning,1,2023-04-13 00:00:00,2023-04-14 00:00:00,completed,Initial commissioning and calibration of PRO-878460,Internal Team,2025-04-16 12:49:40,623.98
9863fae6-a239-47f0-886b-0e9be7,SYS-4A549A15-F-80829-A-03729,PRO-878460 Alteration,4,2023-05-13 00:00:00,2023-05-15 00:00:00,scheduled,Alteration for PRO-878460,Contractor,2025-04-16 12:49:40,
b90279f8-2186-48b6-950d-168796,SYS-4A549A15-F-80829-A-03729,PRO-878460 Alteration,4,2023-07-12 00:00:00,2023-07-14 00:00:00,completed,Alteration for PRO-878460,Contractor,2025-04-16 12:49:40,3254.17
66cb3087-3e79-49c0-b7d4-6b4fbe,SYS-4A549A15-F-80829-A-03729,PRO-878460 Repair,3,2023-08-11 00:00:00,2023-08-13 00:00:00,in_progress,Repair for PRO-878460,Internal Team,2025-04-16 12:49:40,
cae22f6d-4f88-47f1-992f-577cf2,SYS-4A549A15-F-80829-A-03729,PRO-878460 Repair,3,2023-10-10 00:00:00,2023-10-13 00:00:00,scheduled,Repair for PRO-878460,Vendor,2025-04-16 12:49:40,
72857ec3-769e-4522-b5ca-396244,SYS-4A549A15-F-80829-A-03729,PRO-878460 Repair,3,2024-01-08 00:00:00,2024-01-11 00:00:00,in_progress,Repair for PRO-878460,Internal Team,2025-04-16 12:49:40,
1e07c9a4-ae2f-41f8-aaf9-8f7140,SYS-4A549A15-F-80829-A-03729,PRO-878460 Maintenance,1,2024-07-06 00:00:00,2024-07-08 00:00:00,scheduled,Maintenance for PRO-878460,Vendor,2025-04-16 12:49:40,
5296848c-87d6-4c31-89d5-8f9839,SYS-4A549A15-F-80829-A-03729,PRO-878460 Inspection,2,2025-01-02 00:00:00,2025-01-03 00:00:00,in_progress,Inspection for PRO-878460,Contractor,2025-04-16 12:49:40,
fafed6e1-12a6-4460-89c1-4b766e,SYS-4A549A15-F-80829-A-03729,PRO-878460 Inspection,2,2025-07-01 00:00:00,2025-07-03 00:00:00,scheduled,Inspection for PRO-878460,Contractor,2025-04-16 12:49:40,
794dc1f3-9d5e-4261-bb00-1a60d3,SYS-4A549A15-F-80829-A-724EE,PRO-4DB0F0 Commissioning,1,2022-12-01 00:00:00,2022-12-02 00:00:00,completed,Initial commissioning and calibration of PRO-4DB0F0,Contractor,2025-04-16 12:49:40,2813.04
7fec847e-da97-4862-8242-9ae44a,SYS-4A549A15-F-80829-A-724EE,PRO-4DB0F0 Repair,3,2023-01-30 00:00:00,2023-02-01 00:00:00,scheduled,Repair for PRO-4DB0F0,Internal Team,2025-04-16 12:49:40,
ad9f6a2e-0548-41c8-a1ea-b3228e,SYS-4A549A15-F-80829-A-724EE,PRO-4DB0F0 Alteration,4,2024-01-30 00:00:00,2024-02-01 00:00:00,completed,Alteration for PRO-4DB0F0,Contractor,2025-04-16 12:49:40,699.89
ae0c4542-46c3-4f73-b3f2-8063ed,SYS-4A549A15-F-80829-A-724EE,PRO-4DB0F0 Repair,3,2024-03-30 00:00:00,2024-04-01 00:00:00,scheduled,Repair for PRO-4DB0F0,Contractor,2025-04-16 12:49:40,
0c052124-6758-442a-8140-3717e8,SYS-4A549A15-F-80829-A-724EE,PRO-4DB0F0 Alteration,4,2024-09-26 00:00:00,2024-09-29 00:00:00,scheduled,Alteration for PRO-4DB0F0,Internal Team,2025-04-16 12:49:40,
300b2cb9-2849-45fe-817d-0dcc53,SYS-4A549A15-F-80829-A-724EE,PRO-4DB0F0 Repair,3,2024-12-25 00:00:00,2024-12-26 00:00:00,in_progress,Repair for PRO-4DB0F0,Vendor,2025-04-16 12:49:40,
2cf20d31-3282-46a9-a60e-1fdd4b,SYS-4A549A15-F-80829-A-724EE,PRO-4DB0F0 Alteration,4,2025-06-23 00:00:00,2025-06-25 00:00:00,in_progress,Alteration for PRO-4DB0F0,Vendor,2025-04-16 12:49:40,
5525315f-bc62-4071-95f6-97f82b,SYS-4A549A15-F-80829-A-858C6,PRO-391D1C Commissioning,1,2022-12-23 00:00:00,2022-12-24 00:00:00,completed,Initial commissioning and calibration of PRO-391D1C,Vendor,2025-04-16 12:49:40,2014.0
3ac12543-80a2-46b8-a7e2-2b7baa,SYS-4A549A15-F-80829-A-858C6,PRO-391D1C Alteration,4,2023-01-22 00:00:00,2023-01-24 00:00:00,scheduled,Alteration for PRO-391D1C,Vendor,2025-04-16 12:49:40,
c7126ba3-9876-4ea6-a1c5-5aa292,SYS-4A549A15-F-80829-A-858C6,PRO-391D1C Inspection,2,2023-04-22 00:00:00,2023-04-25 00:00:00,scheduled,Inspection for PRO-391D1C,Internal Team,2025-04-16 12:49:40,
91e240ea-3ff2-43ea-aaee-9af604,SYS-4A549A15-F-80829-A-858C6,PRO-391D1C Repair,3,2023-05-22 00:00:00,2023-05-25 00:00:00,completed,Repair for PRO-391D1C,Internal Team,2025-04-16 12:49:40,1827.03
2d0801d0-0ce8-4d47-80b1-7f3d0f,SYS-4A549A15-F-80829-A-858C6,PRO-391D1C Repair,3,2023-07-21 00:00:00,2023-07-24 00:00:00,in_progress,Repair for PRO-391D1C,Internal Team,2025-04-16 12:49:40,
f94c132b-bb16-4a75-a644-42e300,SYS-4A549A15-F-80829-A-858C6,PRO-391D1C Maintenance,1,2023-10-19 00:00:00,2023-10-22 00:00:00,in_progress,Maintenance for PRO-391D1C,Contractor,2025-04-16 12:49:40,
b784de63-5db7-4634-8606-41dbf7,SYS-4A549A15-F-80829-A-858C6,PRO-391D1C Repair,3,2024-01-17 00:00:00,2024-01-20 00:00:00,completed,Repair for PRO-391D1C,Contractor,2025-04-16 12:49:40,2498.45
432ebdb1-bfba-41cb-9589-8b20d3,SYS-4A549A15-F-80829-A-858C6,PRO-391D1C Alteration,4,2025-01-16 00:00:00,2025-01-19 00:00:00,in_progress,Alteration for PRO-391D1C,Vendor,2025-04-16 12:49:40,
14798de7-fbf2-4cad-9be9-cf24ee,SYS-4A549A15-F-80829-A-858C6,PRO-391D1C Repair,3,2025-03-17 00:00:00,2025-03-19 00:00:00,scheduled,Repair for PRO-391D1C,Internal Team,2025-04-16 12:49:40,
43647280-e4f9-425c-94db-5ab4fa,SYS-4A549A15-F-80829-A-858C6,PRO-391D1C Repair,3,2025-09-13 00:00:00,2025-09-14 00:00:00,in_progress,Repair for PRO-391D1C,Contractor,2025-04-16 12:49:40,
77c09d59-22b9-4169-be34-27a909,SYS-4A549A15-F-80829-A-59982,PRO-9D7B3A Commissioning,1,2023-02-16 00:00:00,2023-02-17 00:00:00,completed,Initial commissioning and calibration of PRO-9D7B3A,Vendor,2025-04-16 12:49:40,3486.11
24b941a4-8122-438a-ad5f-bb09db,SYS-4A549A15-F-80829-A-59982,PRO-9D7B3A Alteration,4,2023-08-15 00:00:00,2023-08-18 00:00:00,in_progress,Alteration for PRO-9D7B3A,Contractor,2025-04-16 12:49:40,
cfe9bdc2-c1c6-4c0d-bd1c-32b5d7,SYS-4A549A15-F-80829-A-59982,PRO-9D7B3A Repair,3,2023-10-14 00:00:00,2023-10-15 00:00:00,in_progress,Repair for PRO-9D7B3A,Vendor,2025-04-16 12:49:40,
fb14a566-eba1-44c0-a342-33660c,SYS-4A549A15-F-80829-A-59982,PRO-9D7B3A Inspection,2,2024-10-13 00:00:00,2024-10-16 00:00:00,completed,Inspection for PRO-9D7B3A,Internal Team,2025-04-16 12:49:40,4001.7
aea910f8-10fc-438e-bffc-f8365a,SYS-4A549A15-F-80829-A-59982,PRO-9D7B3A Alteration,4,2025-01-11 00:00:00,2025-01-12 00:00:00,completed,Alteration for PRO-9D7B3A,Vendor,2025-04-16 12:49:40,3455.65
ea23df48-340b-49fc-814a-b6abe7,SYS-4A549A15-F-80829-A-59982,PRO-9D7B3A Inspection,2,2025-03-12 00:00:00,2025-03-13 00:00:00,scheduled,Inspection for PRO-9D7B3A,Internal Team,2025-04-16 12:49:40,
56a1cf2e-3dbc-466f-b6c0-41cbb1,SYS-4A549A15-F-80829-A-59982,PRO-9D7B3A Alteration,4,2026-03-12 00:00:00,2026-03-14 00:00:00,in_progress,Alteration for PRO-9D7B3A,Vendor,2025-04-16 12:49:40,
3414b57a-0c87-48ce-93a9-32b0aa,SYS-4A549A15-F-80829-A-4D3FD,CON-5788BA Commissioning,1,2023-12-28 00:00:00,2023-12-29 00:00:00,completed,Initial commissioning and calibration of CON-5788BA,Vendor,2025-04-16 12:49:40,2977.41
af022fa1-6a2a-43b2-b462-b53cfe,SYS-4A549A15-F-80829-A-4D3FD,CON-5788BA Repair,3,2024-02-26 00:00:00,2024-02-27 00:00:00,completed,Repair for CON-5788BA,Internal Team,2025-04-16 12:49:40,3936.26
d0108170-0f9e-4360-81d5-370415,SYS-4A549A15-F-80829-A-4D3FD,CON-5788BA Repair,3,2024-08-24 00:00:00,2024-08-25 00:00:00,in_progress,Repair for CON-5788BA,Contractor,2025-04-16 12:49:40,
862ae03f-a2e2-40c7-915c-abf877,SYS-4A549A15-F-80829-A-4D3FD,CON-5788BA Repair,3,2024-09-23 00:00:00,2024-09-26 00:00:00,in_progress,Repair for CON-5788BA,Internal Team,2025-04-16 12:49:40,
14349469-e790-403d-b627-32635e,SYS-4A549A15-F-80829-A-4D3FD,CON-5788BA Inspection,2,2025-03-22 00:00:00,2025-03-24 00:00:00,in_progress,Inspection for CON-5788BA,Internal Team,2025-04-16 12:49:40,
3b7afa61-7fb3-4c69-aba5-b91bd9,SYS-4A549A15-F-80829-A-4D3FD,CON-5788BA Repair,3,2025-09-18 00:00:00,2025-09-21 00:00:00,completed,Repair for CON-5788BA,Internal Team,2025-04-16 12:49:40,2288.18
61ae0fa6-08ca-4d43-b3dc-29fbab,SYS-4A549A15-F-80829-A-8444C,CON-9C20FE Commissioning,1,2024-01-12 00:00:00,2024-01-13 00:00:00,completed,Initial commissioning and calibration of CON-9C20FE,Vendor,2025-04-16 12:49:40,1498.38
f03bc0cd-7dd3-44bb-a970-5128bf,SYS-4A549A15-F-80829-A-8444C,CON-9C20FE Repair,3,2024-04-11 00:00:00,2024-04-12 00:00:00,completed,Repair for CON-9C20FE,Contractor,2025-04-16 12:49:40,1326.89
28b9872a-851b-4442-a1bc-dada90,SYS-4A549A15-F-80829-A-8444C,CON-9C20FE Inspection,2,2024-07-10 00:00:00,2024-07-12 00:00:00,in_progress,Inspection for CON-9C20FE,Internal Team,2025-04-16 12:49:40,
4d89fcc5-3a55-473d-b775-ebdf60,SYS-4A549A15-F-80829-A-8444C,CON-9C20FE Maintenance,1,2024-10-08 00:00:00,2024-10-11 00:00:00,scheduled,Maintenance for CON-9C20FE,Internal Team,2025-04-16 12:49:40,
8be62152-a7c1-4924-bd30-1c1cc7,SYS-4A549A15-F-80829-A-8444C,CON-9C20FE Inspection,2,2024-11-07 00:00:00,2024-11-10 00:00:00,in_progress,Inspection for CON-9C20FE,Contractor,2025-04-16 12:49:40,
8cbe8e88-7eef-46a5-ae9b-c37b46,SYS-4A549A15-F-80829-A-8444C,CON-9C20FE Maintenance,1,2025-01-06 00:00:00,2025-01-07 00:00:00,in_progress,Maintenance for CON-9C20FE,Internal Team,2025-04-16 12:49:40,
1d455ce9-e849-4932-b9eb-bd5c4a,SYS-4A549A15-F-80829-A-8444C,CON-9C20FE Maintenance,1,2025-04-06 00:00:00,2025-04-08 00:00:00,in_progress,Maintenance for CON-9C20FE,Vendor,2025-04-16 12:49:40,
